,ID,제품,대분류,중분류,소분류,브랜드,price(mean)
12940,12940,B002-03066-00013,B002-C001-0002,B002-C002-0006,B002-C003-0031,B002-03066,3800.6101605604545
12941,12941,B002-03066-00014,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,17701.111111111113
12942,12942,B002-03066-00016,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,1290.5510592932003
12943,12943,B002-03066-00017,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,2646.7592592592587
12944,12944,B002-03066-00018,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,8947.685185185184
12945,12945,B002-03066-00019,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,2608.3895853423337
12946,12946,B002-03066-00021,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,15847.0
12947,12947,B002-03066-00022,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,16000.0
12948,12948,B002-03066-00023,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,8457.556125020179
12949,12949,B002-03066-00025,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,29616.807673341846
12950,12950,B002-03066-00029,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,10227.586206896553
12951,12951,B002-03066-00030,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,21964.166666666664
12952,12952,B002-03066-00031,B002-C001-0002,B002-C002-0006,B002-C003-0031,B002-03066,2895.714285714286
12953,12953,B002-03066-00032,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,7860.286291027765
12954,12954,B002-03066-00034,B002-C001-0002,B002-C002-0006,B002-C003-0031,B002-03066,1054.5454545454545
12955,12955,B002-03066-00037,B002-C001-0002,B002-C002-0006,B002-C003-0030,B002-03066,4975.0
12956,12956,B002-03067-00001,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-03067,11028.51711026616
12957,12957,B002-03067-00002,B002-C001-0002,B002-C002-0004,B002-C003-0019,B002-03067,10500.0
12958,12958,B002-03068-00001,B002-C001-0001,B002-C002-0009,B002-C003-0051,B002-03068,25788.36060086989
12959,12959,B002-03068-00002,B002-C001-0001,B002-C002-0009,B002-C003-0051,B002-03068,22430.07277483306
12960,12960,B002-03068-00003,B002-C001-0001,B002-C002-0009,B002-C003-0051,B002-03068,19817.901636658735
12961,12961,B002-03068-00004,B002-C001-0001,B002-C002-0009,B002-C003-0051,B002-03068,23000.711046187804
12962,12962,B002-03068-00005,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03068,1732.0530821949571
12963,12963,B002-03069-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-03069,32203.77358490566
12964,12964,B002-03069-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-03069,5500.0
12965,12965,B002-03072-00001,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03072,3800.0
12966,12966,B002-03072-00005,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-03072,4200.0
12967,12967,B002-03073-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2919.18767431399
12968,12968,B002-03073-00002,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1575.0
12969,12969,B002-03073-00003,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1030.4302045728039
12970,12970,B002-03073-00004,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1997.2958610044723
12971,12971,B002-03073-00005,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2041.5808348940238
12972,12972,B002-03073-00006,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,3562.259036144578
12973,12973,B002-03073-00007,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2039.5161735962924
12974,12974,B002-03073-00008,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,25444.05141469108
12975,12975,B002-03073-00009,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2360.4426741676875
12976,12976,B002-03073-00010,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1423.6472696855574
12977,12977,B002-03073-00011,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1254.1284133709976
12978,12978,B002-03073-00012,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1117.9078014184397
12979,12979,B002-03073-00013,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2145.6321795330746
12980,12980,B002-03073-00014,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1716.6493688705705
12981,12981,B002-03073-00015,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1064.5761316140636
12982,12982,B002-03073-00016,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1940.599843710917
12983,12983,B002-03073-00017,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2262.125371842599
12984,12984,B002-03073-00018,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1037.3382067175012
12985,12985,B002-03073-00020,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03073,222173.33333333334
12986,12986,B002-03073-00021,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2324.1386289364227
12987,12987,B002-03073-00022,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03073,210538.46153846156
12988,12988,B002-03073-00023,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,16927.69230769231
12989,12989,B002-03073-00024,B002-C001-0002,B002-C002-0006,B002-C003-0033,B002-03073,206000.0
12990,12990,B002-03073-00025,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,25034.319526627223
12991,12991,B002-03073-00026,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,985.4166666666665
12992,12992,B002-03073-00027,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1075.0
12993,12993,B002-03073-00028,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,1690.0
12994,12994,B002-03073-00029,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03073,8548.0
12995,12995,B002-03073-00030,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,2482.242857142857
12996,12996,B002-03073-00033,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03073,0.0
12997,12997,B002-03074-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03074,12681.472534989623
12998,12998,B002-03075-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03075,23985.967741935485
12999,12999,B002-03076-00001,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03076,14000.0
13000,13000,B002-03078-00001,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-03078,43434.88372093023
13001,13001,B002-03080-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03080,22846.39345064003
13002,13002,B002-03080-00002,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03080,32450.73563218391
13003,13003,B002-03081-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03081,33489.57858915622
13004,13004,B002-03082-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03082,3756.6606836468677
13005,13005,B002-03082-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03082,5225.470666910821
13006,13006,B002-03082-00003,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03082,3678.5296357734223
13007,13007,B002-03082-00004,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03082,16083.333333333334
13008,13008,B002-03082-00008,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03082,0.0
13009,13009,B002-03082-00009,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03082,3404.3662674650695
13010,13010,B002-03083-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03083,5415.988588792161
13011,13011,B002-03084-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03084,20071.416703139592
13012,13012,B002-03084-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03084,20901.063035286053
13013,13013,B002-03084-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03084,31755.260279761234
13014,13014,B002-03085-00001,B002-C001-0002,B002-C002-0005,B002-C003-0025,B002-03085,1805.4285714285716
13015,13015,B002-03085-00002,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03085,4500.0
13016,13016,B002-03086-00001,B002-C001-0002,B002-C002-0005,B002-C003-0029,B002-03086,139.83033932135726
13017,13017,B002-03087-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-03087,28746.24050017244
13018,13018,B002-03088-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03088,57235.324652104995
13019,13019,B002-03090-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03090,850.0
13020,13020,B002-03091-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03091,9205.371731640389
13021,13021,B002-03092-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03092,18000.0
13022,13022,B002-03093-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03093,78000.0
13023,13023,B002-03094-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03094,2323.62493798816
13024,13024,B002-03094-00002,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03094,2402.7716742021125
13025,13025,B002-03094-00003,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03094,2615.7452115019796
13026,13026,B002-03094-00004,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03094,2204.3584487708913
13027,13027,B002-03094-00005,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03094,2146.7138021645897
13028,13028,B002-03094-00006,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03094,2844.6653407158333
13029,13029,B002-03094-00007,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03094,2717.8690476190477
13030,13030,B002-03094-00008,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03094,2458.730158730159
13031,13031,B002-03094-00009,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03094,0.0
13032,13032,B002-03095-00001,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03095,4494.896079978953
13033,13033,B002-03095-00002,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03095,3900.0
13034,13034,B002-03096-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03096,18543.10647513089
13035,13035,B002-03096-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03096,18757.683094622473
13036,13036,B002-03096-00003,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03096,18373.907599872007
13037,13037,B002-03096-00004,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-03096,21378.711746031746
13038,13038,B002-03096-00005,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-03096,17771.048165582062
13039,13039,B002-03096-00006,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03096,15696.974492643507
13040,13040,B002-03096-00007,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03096,10919.34553872054
13041,13041,B002-03097-00001,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03097,3336.5384615384614
13042,13042,B002-03097-00002,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03097,13100.0
13043,13043,B002-03097-00005,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-03097,3975.0
13044,13044,B002-03097-00006,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-03097,16605.454545454544
13045,13045,B002-03098-00001,B002-C001-0002,B002-C002-0002,B002-C003-0007,B002-03098,19900.0
13046,13046,B002-03100-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03100,1513.2978723404256
13047,13047,B002-03100-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-03100,2483.3333333333335
13048,13048,B002-03101-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,3621.4406695912176
13049,13049,B002-03101-00002,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,3436.5093809121813
13050,13050,B002-03101-00003,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,6026.0
13051,13051,B002-03101-00004,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,6450.0
13052,13052,B002-03101-00005,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,4661.496280456
13053,13053,B002-03101-00006,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,16938.571428571428
13054,13054,B002-03101-00008,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,2779.26329845205
13055,13055,B002-03101-00010,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,2517.314562216371
13056,13056,B002-03101-00011,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,4967.275193798449
13057,13057,B002-03101-00012,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,4872.285714285714
13058,13058,B002-03101-00013,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,4207.605069254047
13059,13059,B002-03101-00014,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,4732.010063435064
13060,13060,B002-03101-00015,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,0.0
13061,13061,B002-03101-00016,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,9984.626885369531
13062,13062,B002-03101-00017,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,4925.3429154769565
13063,13063,B002-03101-00018,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5627.679294268434
13064,13064,B002-03101-00019,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5396.993146681329
13065,13065,B002-03101-00020,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5069.14355548772
13066,13066,B002-03101-00021,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5263.367964925783
13067,13067,B002-03101-00022,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,8372.861542737677
13068,13068,B002-03101-00023,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,7224.1327980117585
13069,13069,B002-03101-00024,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5900.0
13070,13070,B002-03101-00025,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,1418.567901234568
13071,13071,B002-03101-00026,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,1381.7677708054794
13072,13072,B002-03101-00029,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,8795.80526039617
13073,13073,B002-03101-00030,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,4397.967479674796
13074,13074,B002-03101-00032,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,3465.641025641026
13075,13075,B002-03101-00033,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,8071.2140296979005
13076,13076,B002-03101-00034,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,2250.0
13077,13077,B002-03101-00036,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,5988.708800844949
13078,13078,B002-03101-00038,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,3726.8108108108104
13079,13079,B002-03101-00039,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,3542.222222222222
13080,13080,B002-03101-00040,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,4746.692842288431
13081,13081,B002-03101-00047,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,8767.0
13082,13082,B002-03101-00048,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,6513.055735930736
13083,13083,B002-03101-00049,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,6516.515151515153
13084,13084,B002-03101-00050,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,0.0
13085,13085,B002-03101-00053,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-03101,7497.655122655124
13086,13086,B002-03101-00061,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,2470.0
13087,13087,B002-03101-00075,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-03101,3700.0
13088,13088,B002-03102-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03102,2600.0
13089,13089,B002-03103-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-03103,7961.418548192703
13090,13090,B002-03104-00001,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03104,4435.971223021583
13091,13091,B002-03104-00002,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03104,1741.958041958042
13092,13092,B002-03104-00003,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03104,4000.0
13093,13093,B002-03104-00004,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03104,3532.9713077650613
13094,13094,B002-03104-00006,B002-C001-0002,B002-C002-0004,B002-C003-0021,B002-03104,4000.0
13095,13095,B002-03104-00007,B002-C001-0002,B002-C002-0004,B002-C003-0023,B002-03104,3500.0
13096,13096,B002-03105-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-03105,22224.77374640184
13097,13097,B002-03105-00002,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-03105,20426.65555240101
13098,13098,B002-03105-00003,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-03105,43980.303030303025
13099,13099,B002-03106-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,4804.388271240149
13100,13100,B002-03106-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,4670.512471243124
13101,13101,B002-03106-00003,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03106,4029.9297707231044
13102,13102,B002-03106-00004,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,5613.125
13103,13103,B002-03106-00005,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,5576.328692466733
13104,13104,B002-03106-00006,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,5260.425196850394
13105,13105,B002-03106-00007,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03106,5900.0
13106,13106,B002-03106-00008,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03106,5266.666666666667
13107,13107,B002-03107-00001,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03107,6900.0
13108,13108,B002-03107-00002,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-03107,2687.69536019536
13109,13109,B002-03108-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,5176.5143097643095
13110,13110,B002-03108-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,3653.2011268301594
13111,13111,B002-03108-00004,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,4456.530370477151
13112,13112,B002-03108-00006,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,3997.9831511177636
13113,13113,B002-03108-00007,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,3676.713486669583
13114,13114,B002-03108-00008,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,7530.689213368585
13115,13115,B002-03108-00009,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,9122.439491852458
13116,13116,B002-03108-00010,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,10080.560619021697
13117,13117,B002-03108-00011,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03108,3597.3306664621487
13118,13118,B002-03108-00012,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-03108,3387.7953410096206
13119,13119,B002-03108-00013,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03108,7778.088235294117
13120,13120,B002-03108-00014,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03108,3601.376648046425
13121,13121,B002-03108-00015,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03108,6328.703922340285
13122,13122,B002-03108-00016,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03108,3811.294434486431
13123,13123,B002-03108-00017,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-03108,9524.76923076923
13124,13124,B002-03108-00019,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03108,4478.56973665596
13125,13125,B002-03108-00020,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03108,4867.989130434783
13126,13126,B002-03108-00021,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03108,4806.078550312129
13127,13127,B002-03108-00022,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03108,3577.2657783224795
13128,13128,B002-03108-00023,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,3739.462269756387
13129,13129,B002-03108-00024,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,6916.783500966475
13130,13130,B002-03108-00025,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,3499.048483150756
13131,13131,B002-03108-00027,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,5566.788321167884
13132,13132,B002-03108-00028,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,7851.39863561796
13133,13133,B002-03108-00029,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-03108,9889.15226281352
13134,13134,B002-03108-00030,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108,5044.808011921077
